5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
40087,4087,Durham Area Transit Authority,DR,PT,Active,Full Reporter,Durham,NC,110,"Durham, NC",182,"347,602",93,"240,017",2018,6,2018,"1,932,897","220,270",8.78," $183,383 "," $5,589,019 ", $25.37 , $0.83 
40087,4087,Durham Area Transit Authority,MB,DO,Active,Full Reporter,Durham,NC,110,"Durham, NC",182,"347,602",93,"240,017",2018,6,2018,,,,,,,
40087,4087,Durham Area Transit Authority,MB,PT,Active,Full Reporter,Durham,NC,110,"Durham, NC",182,"347,602",93,"240,017",2018,6,2018,"21,152,663","6,715,030",3.15," $2,453,370 "," $19,908,332 ", $2.96 , $0.37 
40088,4088,Spartanburg County Transportation Services,DR,DO,Inactive,Full Reporter,Spartanburg,SC,192,"Spartanburg, SC",190,"180,786",811,"284,307",2014,6,2014,,,,,,,
40088,4088,Spartanburg County Transportation Services,DR,PT,Inactive,Full Reporter,Spartanburg,SC,192,"Spartanburg, SC",190,"180,786",811,"284,307",2014,6,2014,"2,042,378","146,027",13.99," $418,205 "," $3,935,197 ", $26.95 , $2.86 
40092,4092,Clarksville Transit System,DR,DO,Active,Reduced Reporter,Clarksville,TN,208,"Clarksville, TN-KY",110,"158,655",105,"135,471",2018,6,2018,,,,,,,
40092,4092,Clarksville Transit System,MB,DO,Active,Reduced Reporter,Clarksville,TN,208,"Clarksville, TN-KY",110,"158,655",105,"135,471",2018,6,2018,,,,,,,
40093,4093,Greensboro Transit Authority,DR,PT,Active,Full Reporter,Greensboro,NC,120,"Greensboro, NC",185,"311,810",127,"269,666",2018,6,2018,"1,970,847","263,835",7.47," $280,413 "," $8,965,913 ", $33.98 , $1.06 
40093,4093,Greensboro Transit Authority,MB,PT,Active,Full Reporter,Greensboro,NC,120,"Greensboro, NC",185,"311,810",127,"269,666",2018,6,2018,"7,807,652","3,434,179",2.27," $2,715,022 "," $14,475,299 ", $4.22 , $0.79 
40094,4094,Alternativa de Transporte Integrado -ATI,HR,PT,Active,Full Reporter,San Juan,PR,21,"San Juan, PR",867,"2,148,346",149,"701,366",2018,6,2018,"18,488,753","3,800,430",4.86," $4,954,846 "," $64,022,832 ", $16.85 , $1.30 
40094,4094,Alternativa de Transporte Integrado -ATI,MB,PT,Active,Full Reporter,San Juan,PR,21,"San Juan, PR",867,"2,148,346",149,"701,366",2018,6,2018,"4,253,141","1,198,068",3.55," $657,048 "," $13,398,962 ", $11.18 , $0.55 
40097,4097,"Council on Aging of St. Lucie, Inc.",DR,DO,Active,Full Reporter,Fort Pierce,FL,101,"Port St. Lucie, FL",208,"376,047",572,"313,506",2018,6,2018,"950,726","102,979",9.23," $77,497 "," $3,291,892 ", $31.97 , $0.75 
40097,4097,"Council on Aging of St. Lucie, Inc.",MB,DO,Active,Full Reporter,Fort Pierce,FL,101,"Port St. Lucie, FL",208,"376,047",572,"313,506",2018,6,2018,"2,490,404","434,198",5.74," $41,966 "," $2,519,296 ", $5.80 , $0.10 
40100,4100,Santee Wateree Regional Transportation Authority,CB,DO,Active,Full Reporter,Sumter,SC,380,"Sumter, SC",66,"73,107","5,944","301,395",2018,6,2018,"638,278","13,756",46.40," $13,060 "," $392,355 ", $28.52 , $0.95 
40100,4100,Santee Wateree Regional Transportation Authority,DR,DO,Active,Full Reporter,Sumter,SC,380,"Sumter, SC",66,"73,107","5,944","301,395",2018,6,2018,"211,783","20,607",10.28," $167,596 "," $780,747 ", $37.89 , $8.13 
40100,4100,Santee Wateree Regional Transportation Authority,MB,DO,Active,Full Reporter,Sumter,SC,380,"Sumter, SC",66,"73,107","5,944","301,395",2018,6,2018,"765,113","129,242",5.92," $68,372 "," $1,395,429 ", $10.80 , $0.53 
40100,4100,Santee Wateree Regional Transportation Authority,VP,DO,Active,Full Reporter,Sumter,SC,380,"Sumter, SC",66,"73,107","5,944","301,395",2018,6,2018,,,,,,,
40101,4101,Spartanburg Transit System,MB,DO,Active,Reduced Reporter,Spartanburg,SC,192,"Spartanburg, SC",190,"180,786",40,"37,013",2018,6,2018,,,,,,,
40102,4102,Waccamaw Regional Transportation Authority,DR,DO,Active,Reduced Reporter,Conway,SC,166,"Myrtle Beach-Socastee, SC-NC",190,"215,304","1,244","338,724",2018,9,2018,,,,,,,
40102,4102,Waccamaw Regional Transportation Authority,MB,DO,Active,Reduced Reporter,Conway,SC,166,"Myrtle Beach-Socastee, SC-NC",190,"215,304","1,244","338,724",2018,9,2018,,,,,,,
40103,4103,Wiregrass Transit Authority,DR,DO,Active,Reduced Reporter,Dothan,AL,402,"Dothan, AL",56,"68,781","2,972","245,838",2018,9,2018,,,,,,,
40103,4103,Wiregrass Transit Authority,DR,PT,Active,Reduced Reporter,Dothan,AL,402,"Dothan, AL",56,"68,781","2,972","245,838",2018,9,2018,,,,,,,
40103,4103,Wiregrass Transit Authority,DT,PT,Active,Reduced Reporter,Dothan,AL,402,"Dothan, AL",56,"68,781","2,972","245,838",2018,9,2018,,,,,,,
40104,4104,Indian River County,DR,DO,Active,Full Reporter,Vero Beach,FL,220,"Sebastian-Vero Beach South-Florida Ridge, FL",97,"149,422",216,"151,825",2018,9,2018,,,,,,,
40104,4104,Indian River County,DR,PT,Active,Full Reporter,Vero Beach,FL,220,"Sebastian-Vero Beach South-Florida Ridge, FL",97,"149,422",216,"151,825",2018,9,2018,"346,280","32,501",10.65," $8,402 "," $1,271,460 ", $39.12 , $0.26 
40104,4104,Indian River County,MB,DO,Active,Full Reporter,Vero Beach,FL,220,"Sebastian-Vero Beach South-Florida Ridge, FL",97,"149,422",216,"151,825",2018,9,2018,,,,,,,
40104,4104,Indian River County,MB,PT,Active,Full Reporter,Vero Beach,FL,220,"Sebastian-Vero Beach South-Florida Ridge, FL",97,"149,422",216,"151,825",2018,9,2018,"5,626,596","1,220,339",4.61, $-   ," $3,001,948 ", $2.46 , $-   
40105,4105,Puerto Rico Highway and Transportation Authority,PB,PT,Active,Full Reporter,San Juan,PR,21,"San Juan, PR",867,"2,148,346",892,"2,478,905",2018,6,2018,"52,179,019","12,888,313",4.05," $19,437,304 "," $20,301,733 ", $1.58 , $1.51 
40108,4108,Research Triangle Regional Public Transportation Authority,DR,DO,Active,Full Reporter,Research Triangle Park,NC,110,"Durham, NC",182,"347,602","1,519","1,402,824",2018,6,2018,"1,005,916","56,863",17.69," $89,105 "," $3,386,657 ", $59.56 , $1.57 
40108,4108,Research Triangle Regional Public Transportation Authority,DT,PT,Active,Full Reporter,Research Triangle Park,NC,110,"Durham, NC",182,"347,602","1,519","1,402,824",2018,6,2018,,,,,,,
40108,4108,Research Triangle Regional Public Transportation Authority,MB,DO,Active,Full Reporter,Research Triangle Park,NC,110,"Durham, NC",182,"347,602","1,519","1,402,824",2018,6,2018,"16,807,962","1,482,918",11.33," $1,785,121 "," $19,059,955 ", $12.85 , $1.20 
40108,4108,Research Triangle Regional Public Transportation Authority,MB,PT,Active,Full Reporter,Research Triangle Park,NC,110,"Durham, NC",182,"347,602","1,519","1,402,824",2018,6,2018,"1,851,533","153,154",12.09," $72,500 "," $2,052,998 ", $13.40 , $0.47 
40108,4108,Research Triangle Regional Public Transportation Authority,VP,DO,Active,Full Reporter,Research Triangle Park,NC,110,"Durham, NC",182,"347,602","1,519","1,402,824",2018,6,2018,"5,398,318","197,476",27.34," $493,307 "," $3,251,921 ", $16.47 , $2.50 
40108,4108,Research Triangle Regional Public Transportation Authority,VP,PT,Active,Full Reporter,Research Triangle Park,NC,110,"Durham, NC",182,"347,602","1,519","1,402,824",2018,6,2018,,,,,,,
40110,4110,Charleston Area Regional Transportation Authority,CB,PT,Active,Full Reporter,Charleston,SC,76,"Charleston-North Charleston, SC",293,"548,404",138,"351,988",2018,9,2018,"2,382,709","158,120",15.07," $215,960 "," $1,097,500 ", $6.94 , $1.37 
40110,4110,Charleston Area Regional Transportation Authority,DR,PT,Active,Full Reporter,Charleston,SC,76,"Charleston-North Charleston, SC",293,"548,404",138,"351,988",2018,9,2018,"635,837","72,084",8.82," $204,718 "," $2,795,082 ", $38.78 , $2.84 
40110,4110,Charleston Area Regional Transportation Authority,MB,PT,Active,Full Reporter,Charleston,SC,76,"Charleston-North Charleston, SC",293,"548,404",138,"351,988",2018,9,2018,"13,773,311","2,955,646",4.66," $4,204,744 "," $15,604,791 ", $5.28 , $1.42 
40111,4111,Morgan County Area Transportation System,DR,DO,Inactive,Reduced Reporter,Decatur,AL,392,"Decatur, AL",58,"70,436",574,"111,064",2016,9,2016,,,,,,,
40113,4113,"Council on Aging of Martin County, Inc.",DR,DO,Inactive,Full Reporter,Stuart,FL,101,"Port St. Lucie, FL",208,"376,047",555,"137,956",2011,6,2011,"181,011","20,304",8.92," $15,923 "," $800,859 ", $39.44 , $0.78 
40113,4113,"Council on Aging of Martin County, Inc.",MB,DO,Inactive,Full Reporter,Stuart,FL,101,"Port St. Lucie, FL",208,"376,047",555,"137,956",2011,6,2011,"62,940","9,017",6.98," $6,874 "," $289,243 ", $32.08 , $0.76 
40120,4120,"City of Ocala, Florida",DR,PT,Active,Full Reporter,Ocala,FL,211,"Ocala, FL",112,"156,909",55,"64,655",2018,9,2018,"73,854","14,725",5.02," $29,450 "," $182,671 ", $12.41 , $2.00 
40120,4120,"City of Ocala, Florida",MB,DO,Active,Full Reporter,Ocala,FL,211,"Ocala, FL",112,"156,909",55,"64,655",2018,9,2018,,,,,,,
40120,4120,"City of Ocala, Florida",MB,PT,Active,Full Reporter,Ocala,FL,211,"Ocala, FL",112,"156,909",55,"64,655",2018,9,2018,"2,181,109","416,242",5.24," $308,776 "," $2,325,359 ", $5.59 , $0.74 
40125,4125,Municipality of Carolina,DR,DO,Active,Reduced Reporter,Carolina,PR,21,"San Juan, PR",867,"2,148,346",4,"176,762",2018,6,2018,,,,,,,
40125,4125,Municipality of Carolina,MB,DO,Active,Reduced Reporter,Carolina,PR,21,"San Juan, PR",867,"2,148,346",4,"176,762",2018,6,2018,,,,,,,
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,DO,Inactive,,Winter Haven,FL,179,"Winter Haven, FL",,,,,2017,,,,,,,,,
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,PT,Inactive,,Winter Haven,FL,179,"Winter Haven, FL",,,,,2017,,,,,,,,,
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,DO,Inactive,,Winter Haven,FL,179,"Winter Haven, FL",,,,,2017,,,,,,,,,
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,PT,Inactive,,Winter Haven,FL,179,"Winter Haven, FL",,,,,2017,,,,,,,,,
40128,4128,Okaloosa County Board of County Commissioners,DR,PT,Active,Full Reporter,Fort Walton Beach,FL,186,"Fort Walton Beach-Navarre-Wright, FL",121,"191,917",120,"196,512",2018,9,2018,"867,667","97,476",8.90," $109,865 "," $2,270,412 ", $23.29 , $1.13 
40128,4128,Okaloosa County Board of County Commissioners,MB,PT,Active,Full Reporter,Fort Walton Beach,FL,186,"Fort Walton Beach-Navarre-Wright, FL",121,"191,917",120,"196,512",2018,9,2018,0,"119,658",0.00," $118,549 "," $1,496,638 ", $12.51 , $0.99 
40129,4129,Charlotte County Transit Division,DR,DO,Active,Full Reporter,Punta Gorda,FL,199,"North Port-Port Charlotte, FL",119,"169,541",231,"173,115",2018,9,2018,,,,,,,
40129,4129,Charlotte County Transit Division,DR,PT,Active,Full Reporter,Punta Gorda,FL,199,"North Port-Port Charlotte, FL",119,"169,541",231,"173,115",2018,9,2018,"1,261,723","127,846",9.87," $209,076 "," $3,394,789 ", $26.55 , $1.64 
40129,4129,Charlotte County Transit Division,DT,PT,Active,Full Reporter,Punta Gorda,FL,199,"North Port-Port Charlotte, FL",119,"169,541",231,"173,115",2018,9,2018,,,,,,,
40129,4129,Charlotte County Transit Division,VP,DO,Active,Full Reporter,Punta Gorda,FL,199,"North Port-Port Charlotte, FL",119,"169,541",231,"173,115",2018,9,2018,"122,852","6,708",18.31, $-   ," $119,799 ", $17.86 , $-   
40130,4130,Macon-Bibb County Transit Authority,DR,DO,Active,Reduced Reporter,Macon,GA,234,"Macon, GA",98,"137,570",70,"153,691",2018,6,2018,,,,,,,
40130,4130,Macon-Bibb County Transit Authority,DR,PT,Active,Reduced Reporter,Macon,GA,234,"Macon, GA",98,"137,570",70,"153,691",2018,6,2018,,,,,,,
40130,4130,Macon-Bibb County Transit Authority,MB,DO,Active,Reduced Reporter,Macon,GA,234,"Macon, GA",98,"137,570",70,"153,691",2018,6,2018,,,,,,,
40133,4133,Guilford County Transportation,DR,PT,Active,Reduced Reporter,Greensboro,NC,120,"Greensboro, NC",185,"311,810",52,"248,111",2019,6,2019,,,,,,,
40135,4135,Georgia Regional Transportation Authority,CB,PT,Inactive,Full Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,354,871",2017,6,2017,"40,800,158","1,626,252",25.09," $4,973,065 "," $22,340,213 ", $13.74 , $3.06 
40135,4135,Georgia Regional Transportation Authority,DR,PT,Inactive,Full Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,354,871",2017,6,2017,,,,,,,
40135,4135,Georgia Regional Transportation Authority,MB,PT,Inactive,Full Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,354,871",2017,6,2017,,,,,,,
40135,4135,Georgia Regional Transportation Authority,VP,DO,Inactive,Full Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,354,871",2017,6,2017,,,,,,,
40135,4135,Georgia Regional Transportation Authority,VP,PT,Inactive,Full Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",498,"1,354,871",2017,6,2017,,,," $3,549,542 "," $33,373 ",,
40138,4138,Gwinnett County Board of Commissioners,CB,PT,Active,Full Reporter,Lawrenceville,GA,9,"Atlanta, GA","2,645","4,515,419",437,"920,260",2018,12,2018,"11,545,050","403,391",28.62," $1,625,744 "," $6,006,738 ", $14.89 , $4.03 
40138,4138,Gwinnett County Board of Commissioners,DR,PT,Active,Full Reporter,Lawrenceville,GA,9,"Atlanta, GA","2,645","4,515,419",437,"920,260",2018,12,2018,"293,291","39,837",7.36," $73,076 "," $2,796,382 ", $70.20 , $1.83 
40138,4138,Gwinnett County Board of Commissioners,DT,PT,Active,Full Reporter,Lawrenceville,GA,9,"Atlanta, GA","2,645","4,515,419",437,"920,260",2018,12,2018,"26,988","2,313",11.67," $7,132 "," $220,785 ", $95.45 , $3.08 
40138,4138,Gwinnett County Board of Commissioners,MB,PT,Active,Full Reporter,Lawrenceville,GA,9,"Atlanta, GA","2,645","4,515,419",437,"920,260",2018,12,2018,"7,720,708","1,075,995",7.18," $1,531,875 "," $9,229,461 ", $8.58 , $1.42 
40140,4140,Collier Area Transit,DR,PT,Active,Full Reporter,Naples,FL,121,"Bonita Springs, FL",187,"310,298","2,025","323,785",2018,9,2018,"1,344,125","106,256",12.65," $233,565 "," $4,300,676 ", $40.47 , $2.20 
40140,4140,Collier Area Transit,MB,PT,Active,Full Reporter,Naples,FL,121,"Bonita Springs, FL",187,"310,298","2,025","323,785",2018,9,2018,"6,096,967","840,961",7.25," $836,414 "," $6,013,801 ", $7.15 , $0.99 
40141,4141,Central Midlands Regional Transportation Authority,CB,PT,Active,Full Reporter,Columbia,SC,75,"Columbia, SC",380,"549,777",225,"296,000",2018,6,2018,,,,,,,
40141,4141,Central Midlands Transit,DR,PT,Active,Full Reporter,Columbia,SC,75,"Columbia, SC",380,"549,777",225,"296,000",2018,6,2018,"843,604","72,815",11.59," $216,946 "," $2,948,688 ", $40.50 , $2.98 
40141,4141,Central Midlands Transit,MB,PT,Active,Full Reporter,Columbia,SC,75,"Columbia, SC",380,"549,777",225,"296,000",2018,6,2018,"6,587,166","2,575,627",2.56," $2,042,589 "," $15,637,722 ", $6.07 , $0.79 
40141,4141,Central Midlands Regional Transportation Authority,VP,PT,Active,Full Reporter,Columbia,SC,75,"Columbia, SC",380,"549,777",225,"296,000",2018,6,2018,,,,,,,
40142,4142,City of Canton Transit,MB,DO,Inactive,Full Reporter,Canton,GA,11,"Atlanta, GA","1,963","3,499,840",17,"17,685",2007,9,2007,"341,880","56,980",6.00, $-   ," $270,363 ", $4.74 , $-   
40142,4142,City of Canton Transit,MB,PT,Inactive,Full Reporter,Canton,GA,11,"Atlanta, GA","1,963","3,499,840",17,"17,685",2007,9,2007,,,,,,,
40143,4143,Town of Cary,DR,PT,Active,Reduced Reporter,Cary,NC,50,"Raleigh, NC",518,"884,891",59,"163,763",2018,6,2018,,,,,,,
40143,4143,Town of Cary,MB,PT,Active,Reduced Reporter,Cary,NC,50,"Raleigh, NC",518,"884,891",59,"163,763",2018,6,2018,,,,,,,
40144,4144,Hall Area Transit,DR,DO,Active,Reduced Reporter,Gainesville,GA,245,"Gainesville, GA",126,"130,846",361,"199,999",2018,6,2018,,,,,,,
40144,4144,Hall Area Transit,MB,DO,Active,Reduced Reporter,Gainesville,GA,245,"Gainesville, GA",126,"130,846",361,"199,999",2018,6,2018,,,,,,,
40146,4146,Hernando County Board of County Commissioners,DR,PT,Active,Reduced Reporter,Brooksville,FL,221,"Spring Hill, FL",115,"148,220",89,"116,265",2018,9,2018,,,,,,,
40146,4146,Hernando County Board of County Commissioners,MB,PT,Active,Reduced Reporter,Brooksville,FL,221,"Spring Hill, FL",115,"148,220",89,"116,265",2018,9,2018,,,,,,,
40147,4147,North Carolina State University Transportation Department,MB,PT,Active,Full Reporter,Raleigh,NC,50,"Raleigh, NC",518,"884,891",9,"46,000",2018,6,2018,"5,126,387","3,506,210",1.46," $5,558,105 "," $3,138,532 ", $0.90 , $1.59 
40148,4148,"Tri-County Community Council, Inc.",DR,DO,Inactive,Full Reporter,Bonifay,FL,229,"Panama City, FL",92,"143,280",758,"169,856",2014,9,2014,"146,250","55,405",2.64," $13,281 "," $391,544 ", $7.07 , $0.24 
40152,4152,"Miami Lakes - vRide, Inc.",VP,DO,Inactive,Full Reporter,Miami Lakes,FL,4,"Miami, FL","1,239","5,502,379","1,116","4,919,036",2017,12,2017,"14,387,850","529,754",27.16," $2,559,865 "," $2,324,729 ", $4.39 , $4.83 
40153,4153,"vRide, Inc. - Atlanta",VP,DO,Inactive,Full Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",424,"174,680",2017,12,2017,"8,336,251","308,230",27.05," $1,347,078 "," $1,371,950 ", $4.45 , $4.37 
40155,4155,"St Johns County, Florida,  Board of County Commissioners",DR,PT,Active,Reduced Reporter,St. Augustine,FL,399,"St. Augustine, FL",43,"69,173",600,"243,812",2018,9,2018,,,,,,,
40155,4155,"St Johns County, Florida,  Board of County Commissioners",MB,PT,Active,Reduced Reporter,St. Augustine,FL,399,"St. Augustine, FL",43,"69,173",600,"243,812",2018,9,2018,,,,,,,
40157,4157,Clayton County Board of Commissioners,DR,DO,Inactive,Full Reporter,Jonesboro,GA,11,"Atlanta, GA","1,963","3,499,840",68,"263,900",2010,6,2010,"167,543","17,465",9.59," $207,369 "," $813,593 ", $46.58 , $11.87 
40157,4157,Clayton County Board of Commissioners,DR,PT,Inactive,Full Reporter,Jonesboro,GA,11,"Atlanta, GA","1,963","3,499,840",68,"263,900",2010,6,2010,,,,,,,
40157,4157,Clayton County Board of Commissioners,MB,DO,Inactive,Full Reporter,Jonesboro,GA,11,"Atlanta, GA","1,963","3,499,840",68,"263,900",2010,6,2010,"12,016,954","1,509,312",7.96," $1,335,102 "," $5,102,857 ", $3.38 , $0.88 
40157,4157,Clayton County Board of Commissioners,MB,PT,Inactive,Full Reporter,Jonesboro,GA,11,"Atlanta, GA","1,963","3,499,840",68,"263,900",2010,6,2010,,,,,,,
40158,4158,Lake County Board of County Commissioners,DR,PT,Active,Full Reporter,Tavares,FL,244,"Leesburg-Eustis-Tavares, FL",94,"131,337",71,"97,497",2018,9,2018,"1,298,564","107,312",12.10," $99,219 "," $3,981,841 ", $37.11 , $0.92 
40158,4158,Lake County Board of County Commissioners,MB,PT,Active,Full Reporter,Tavares,FL,244,"Leesburg-Eustis-Tavares, FL",94,"131,337",71,"97,497",2018,9,2018,"2,132,469","340,650",6.26," $156,846 "," $3,282,348 ", $9.64 , $0.46 
40159,4159,Regional Transportation Authority,CB,PT,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",750,"1,583,115",2018,6,2018,"6,116,191","190,839",32.05," $566,127 "," $2,509,231 ", $13.15 , $2.97 
40159,4159,Regional Transportation Authority,CR,PT,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",750,"1,583,115",2018,6,2018,"4,928,935","303,003",16.27," $981,249 "," $4,498,288 ", $14.85 , $3.24 
40159,4159,Regional Transportation Authority,MB,PT,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",750,"1,583,115",2018,6,2018,,,," $279,334 "," $350,708 ",,
40159,4159,Regional Transportation Authority,VP,DO,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",750,"1,583,115",2018,6,2018,,,,,,,
40159,4159,Regional Transportation Authority,VP,PT,Active,Full Reporter,Nashville,TN,44,"Nashville-Davidson, TN",563,"969,587",750,"1,583,115",2018,6,2018,"5,094,270","120,524",42.27," $347,197 "," $422,094 ", $3.50 , $2.88 
40161,4161,Cherokee County Board of Commissioners,MB,DO,Active,Reduced Reporter,Canton,GA,9,"Atlanta, GA","2,645","4,515,419",422,"235,900",2018,9,2018,,,,,,,
40169,4169,Regional Planning Commission of Greater Birmingham,VP,PT,Active,Full Reporter,Birmingham,AL,55,"Birmingham, AL",530,"749,495",392,"676,796",2018,9,2018,"4,171,055","75,878",54.97," $310,359 "," $327,495 ", $4.32 , $4.09 
40170,4170,Southeast Tennessee Human Resource Agency -Cleveland Urban Area Transit System Division,DR,DO,Active,Reduced Reporter,Cleveland,TN,414,"Cleveland, TN",55,"66,777",24,"66,333",2018,6,2018,,,,,,,
40170,4170,Southeast Tennessee Human Resource Agency -Cleveland Urban Area Transit System Division,MB,DO,Active,Reduced Reporter,Cleveland,TN,414,"Cleveland, TN",55,"66,777",24,"66,333",2018,6,2018,,,,,,,
40171,4171,Knoxville-Knox County Community Action Committee,DR,DO,Active,Full Reporter,Knoxville,TN,74,"Knoxville, TN",438,"558,696",239,"331,989",2018,6,2018,"2,034,819","157,621",12.91," $1,386,672 "," $3,071,354 ", $19.49 , $8.80 
40172,4172,Western Piedmont Regional Transit Authority,DR,DO,Active,Full Reporter,Conover,NC,170,"Hickory, NC",262,"212,195","1,665","342,142",2018,6,2018,"978,703","110,147",8.89," $98,240 "," $3,202,036 ", $29.07 , $0.89 
40172,4172,Western Piedmont Regional Transit Authority,DR,PT,Active,Full Reporter,Conover,NC,170,"Hickory, NC",262,"212,195","1,665","342,142",2018,6,2018,,,,,,,
40172,4172,Western Piedmont Regional Transit Authority,MB,DO,Active,Full Reporter,Conover,NC,170,"Hickory, NC",262,"212,195","1,665","342,142",2018,6,2018,"798,753","134,377",5.94," $71,479 "," $1,276,511 ", $9.50 , $0.53 
40173,4173,Piedmont Authority for Regional Transportation,CB,PT,Active,Full Reporter,Greensboro,NC,120,"Greensboro, NC",185,"311,810","2,500","1,663,532",2018,6,2018,"6,165,674","439,476",14.03," $393,454 "," $6,112,997 ", $13.91 , $0.90 
40173,4173,Piedmont Authority for Regional Transportation,MB,PT,Active,Full Reporter,Greensboro,NC,120,"Greensboro, NC",185,"311,810","2,500","1,663,532",2018,6,2018,,,,,,,
40173,4173,Piedmont Authority for Regional Transportation,VP,DO,Active,Full Reporter,Greensboro,NC,120,"Greensboro, NC",185,"311,810","2,500","1,663,532",2018,6,2018,"13,705,397","242,429",56.53," $581,109 "," $821,134 ", $3.39 , $2.40 
40175,4175,Puerto Rico Maritime Transport Authority,FB,DO,Active,Full Reporter,Puerto Real,PR,21,"San Juan, PR",867,"2,148,346","3,500","2,390,000",2018,6,2018,"11,287,502","1,249,490",9.03," $1,294,604 "," $29,616,488 ", $23.70 , $1.04 
40177,4177,Buckhead Community Improvement District,MB,PT,Inactive,Reduced Reporter,Atlanta,GA,9,"Atlanta, GA","2,645","4,515,419",4,"171,000",2014,6,2014,,,,,,,
40178,4178,The Transportation Management Association Group,VP,DO,Active,Full Reporter,Franklin,TN,44,"Nashville-Davidson, TN",563,"969,587","7,505","1,978,890",2018,6,2018,"4,440,169","107,212",41.41," $277,768 "," $663,436 ", $6.19 , $2.59 
40179,4179,Broward County Community Bus Service,MB,DO,Inactive,Full Reporter,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,869,235",2015,9,2015,,,,,,,
40179,4179,Broward County Community Bus Service,MB,PT,Inactive,Full Reporter,Plantation,FL,4,"Miami, FL","1,239","5,502,379",410,"1,869,235",2015,9,2015,"7,503,440","2,023,622",3.71," $260,076 "," $5,630,816 ", $2.78 , $0.13 
40180,4180,University of Georgia Transit System,DR,DO,Active,Full Reporter,Athens,GA,249,"Athens-Clarke County, GA",98,"128,754",14,"119,648",2018,6,2018,"8,507","7,566",1.12," $10,606 "," $416,816 ", $55.09 , $1.40 
40180,4180,University of Georgia Transit System,MB,DO,Active,Full Reporter,Athens,GA,249,"Athens-Clarke County, GA",98,"128,754",14,"119,648",2018,6,2018,"6,206,878","5,746,090",1.08," $7,981,053 "," $6,467,029 ", $1.13 , $1.39 
40184,4184,The City of Bowling Green/Community Action of Southern Kentucky,DR,DO,Active,Reduced Reporter,Bowling Green,KY,364,"Bowling Green, KY",45,"78,306",15,"63,616",2018,6,2018,,,,,,,
40184,4184,The City of Bowling Green/Community Action of Southern Kentucky,MB,DO,Active,Reduced Reporter,Bowling Green,KY,364,"Bowling Green, KY",45,"78,306",15,"63,616",2018,6,2018,,,,,,,
40185,4185,Bay County Transportation Planning Organization,DR,PT,Active,Full Reporter,Panama City,FL,229,"Panama City, FL",92,"143,280",58,"105,192",2017,9,2017,"952,007","94,999",10.02," $46,670 "," $1,039,130 ", $10.94 , $0.49 
40185,4185,Bay County Transportation Planning Organization,MB,PT,Active,Full Reporter,Panama City,FL,229,"Panama City, FL",92,"143,280",58,"105,192",2017,9,2017,"2,423,324","621,365",3.90," $603,016 "," $2,869,586 ", $4.62 , $0.97 
40186,4186,City of Murfreesboro,DR,PT,Active,Reduced Reporter,Murfreesboro,TN,241,"Murfreesboro, TN",77,"133,228",56,"108,755",2019,6,2019,,,,,,,
40186,4186,City of Murfreesboro,MB,DO,Active,Reduced Reporter,Murfreesboro,TN,241,"Murfreesboro, TN",77,"133,228",56,"108,755",2019,6,2019,,,,,,,
40188,4188,Virgin Islands Department of Public Works,DR,DO,Active,Reduced Reporter,St. Croix,VI,600,"Virgin Islands, VI",134,"106,405",132,"89,246",2018,9,2018,,,,,,,
40188,4188,Virgin Islands Department of Public Works,MB,DO,Active,Reduced Reporter,St. Croix,VI,600,"Virgin Islands, VI",134,"106,405",132,"89,246",2018,9,2018,,,,,,,
40190,4190,"East Tennessee Human Resource Agency, Inc.",DR,DO,Active,Reduced Reporter,Knoxville,TN,449,"Morristown, TN",60,"59,036","6,563","1,176,033",2018,6,2018,,,,,,,
40191,4191,Transit Authority of Central Kentucky,DR,DO,Active,Full Reporter,Elizabethtown,KY,379,"Elizabethtown-Radcliff, KY",57,"73,467",929,"137,401",2018,6,2018,"1,616,724","112,548",14.36," $1,990,699 "," $3,239,958 ", $28.79 , $17.69 
